T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  45.00000 133.39749   0.83531   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9199.00  0.9629 6.23E-06 6.47E-06                                                              3.779E-02
 9200.00  0.9800 6.52E-06 6.65E-06                                                              2.016E-02
 9201.00  0.9801 6.72E-06 6.86E-06                                                              2.005E-02
 9202.00  0.9794 6.75E-06 6.90E-06                                                              2.081E-02
 9203.00  0.9749 6.73E-06 6.90E-06                                                              2.543E-02
 9204.00  0.9797 6.76E-06 6.90E-06                                                              2.052E-02
 9205.00  0.9740 6.75E-06 6.93E-06                                                              2.631E-02
 9206.00  0.9032 6.35E-06 7.03E-06                                                              1.018E-01
 9207.00  0.9755 6.89E-06 7.06E-06                                                              2.484E-02
 9208.00  0.9439 6.67E-06 7.06E-06                                                              5.770E-02
 9209.00  0.9795 6.92E-06 7.07E-06                                                              2.070E-02
 9210.00  0.9800 6.93E-06 7.07E-06                                                              2.021E-02
 9211.00  0.9799 6.92E-06 7.06E-06                                                              2.029E-02
 9212.00  0.9773 6.90E-06 7.06E-06                                                              2.300E-02
 9213.00  0.9773 6.90E-06 7.06E-06                                                              2.297E-02
 9214.00  0.9767 6.89E-06 7.06E-06                                                              2.361E-02
 9215.00  0.9765 6.89E-06 7.05E-06                                                              2.382E-02
 9216.00  0.9801 6.90E-06 7.04E-06                                                              2.013E-02
 9217.00  0.9797 6.78E-06 6.92E-06                                                              2.056E-02
 9218.00  0.9798 6.75E-06 6.89E-06                                                              2.040E-02
 9219.00  0.9796 6.75E-06 6.89E-06                                                              2.061E-02
 9220.00  0.9671 6.67E-06 6.90E-06                                                              3.348E-02
 9221.00  0.9797 6.76E-06 6.90E-06                                                              2.047E-02
 9222.00  0.9754 6.84E-06 7.02E-06                                                              2.490E-02
 9223.00  0.9799 6.90E-06 7.04E-06                                                              2.032E-02
 9224.00  0.9723 6.84E-06 7.03E-06                                                              2.807E-02
 9225.00  0.9790 6.83E-06 6.98E-06                                                              2.124E-02
