Reference_Path_Length: 500.000000
	6.407176 	0.000000
	6.417455 	0.000000
	6.427767 	0.000000
	6.438113 	0.000000
	6.448492 	0.000000
	6.458905 	0.000000
	6.468933 	0.000000
	6.478992 	0.000000
	6.489082 	0.000000
	6.499204 	0.000000
	6.509356 	0.000000
	6.519542 	0.000000
	6.529759 	0.000000
	6.540008 	0.000000
	6.550290 	0.000000
	6.560603 	0.000000
	6.570950 	0.000000
	6.581328 	0.000000
	6.591740 	0.000000
	6.601749 	0.000000
	6.611788 	0.000000
	6.621859 	0.000000
	6.631959 	0.000000
	6.642091 	0.000000
	6.652253 	0.000000
	6.662447 	0.000000
	6.672672 	0.000000
	6.682928 	0.000000
	6.693216 	0.000000
	6.703536 	0.000000
	6.713887 	0.000000
	6.724271 	0.000000
	6.734686 	0.000000
	6.745135 	0.000000
	6.755159 	0.000000
	6.765213 	0.000000
	6.775297 	0.000000
	6.785411 	0.000000
	6.795556 	0.000000
	6.805730 	0.000000
	6.815936 	0.000000
	6.826171 	0.000000
	6.836438 	0.000000
	6.846736 	0.000000
	6.857064 	0.000000
	6.867425 	0.000000
	6.877815 	0.000000
	6.888238 	0.000000
	6.898693 	0.000000
	6.908701 	0.000000
	6.918739 	0.000000
	6.928806 	0.000000
	6.938903 	0.000000
	6.949028 	0.000000
	6.959184 	0.000000
	6.969369 	0.000000
	6.979584 	0.000000
	6.989829 	0.000000
	7.000105 	0.000000
	7.010410 	0.000000
	7.020746 	0.000000
	7.031112 	0.000000
	7.041510 	0.000000
	7.051937 	0.000000
	7.062396 	0.000000
	7.072885 	0.000030
	7.082905 	0.000000
	7.092953 	0.000000
	7.103029 	0.000170
	7.113134 	0.000000
	7.123268 	0.000000
	7.133431 	0.000000
	7.143622 	0.000000
	7.153843 	0.000000
	7.164093 	0.000000
	7.174373 	0.000000
	7.184682 	0.000000
	7.195021 	0.000000
	7.205389 	0.000000
	7.215787 	0.000000
	7.226216 	0.001500
	7.236675 	0.000150
	7.247164 	0.000000
	7.257684 	0.000000
	7.267705 	0.000000
	7.277755 	0.000000
	7.287833 	0.000000
	7.297938 	0.000720
	7.308071 	0.000000
	7.318233 	0.005410
	7.328423 	0.000000
	7.338642 	0.000000
	7.348888 	0.000000
	7.359163 	0.000590
	7.369468 	0.020540
	7.379801 	0.000000
	7.390163 	0.009860
	7.400554 	0.070600
	7.410975 	0.000000
	7.421425 	0.036770
	7.431905 	0.005270
	7.442414 	0.002690
	7.452952 	0.000050
	7.462965 	0.000000
	7.473004 	0.000000
	7.483069 	0.000000
	7.493162 	0.068160
	7.503282 	0.000010
	7.513430 	0.301230
	7.523605 	0.136210
	7.533807 	0.033320
	7.544038 	0.246750
	7.554296 	0.072650
	7.564582 	0.034400
	7.574897 	0.000000
	7.585238 	0.000000
	7.595610 	0.000000
	7.606008 	0.000000
	7.616436 	0.000000
	7.626892 	0.152250
	7.637377 	0.222130
	7.647891 	0.050350
	7.658433 	0.005190
	7.669005 	0.074420
	7.679017 	0.383250
	7.689055 	0.475060
	7.699118 	0.556190
	7.709208 	0.004490
	7.719325 	0.193100
	7.729468 	0.386350
	7.739638 	0.422440
	7.749835 	0.009460
	7.760059 	0.007030
	7.770309 	0.037370
	7.780587 	0.526550
	7.790892 	0.196120
	7.801224 	0.409680
	7.811585 	0.000060
	7.821971 	0.676300
	7.832386 	0.345840
	7.842829 	0.164270
	7.853300 	0.111040
	7.863799 	0.000000
	7.874325 	0.000000
	7.884880 	0.000000
	7.895464 	0.000280
	7.906075 	0.296130
	7.916089 	0.271620
	7.926128 	0.131410
	7.936192 	0.000000
	7.946283 	0.102450
	7.956398 	0.544630
	7.966540 	0.719450
	7.976708 	0.320270
	7.986901 	0.701470
	7.997120 	0.826450
	8.007366 	0.763920
	8.017638 	0.835890
	8.027937 	0.615200
	8.038261 	0.000000
	8.048614 	0.653440
	8.058991 	0.699480
	8.069396 	0.006950
	8.079828 	0.829340
	8.090287 	0.544060
	8.100773 	0.923960
	8.111286 	0.866870
	8.121826 	0.923640
	8.132395 	0.835090
	8.142991 	0.889140
	8.153614 	0.697520
	8.164265 	0.000850
	8.174274 	0.727270
	8.184310 	0.460070
	8.194370 	0.303950
	8.204454 	0.253250
	8.214563 	0.821930
	8.224698 	0.857760
	8.234858 	0.830420
	8.245042 	0.341010
	8.255252 	0.011470
	8.265487 	0.812370
	8.275747 	0.891910
	8.286034 	0.911090
	8.296345 	0.914180
	8.306682 	0.922870
	8.317045 	0.914630
	8.327434 	0.870320
	8.337849 	0.829070
	8.348290 	0.232350
	8.358757 	0.863330
	8.369250 	0.903550
	8.379770 	0.876260
	8.390317 	0.886520
	8.400889 	0.798940
	8.411490 	0.852040
	8.422115 	0.086100
	8.432769 	0.741190
	8.443449 	0.846290
	8.454157 	0.914400
	8.464175 	0.910000
	8.474217 	0.886320
	8.484283 	0.656860
	8.494371 	0.877220
	8.504485 	0.762190
	8.514624 	0.000000
	8.524785 	0.746680
	8.534972 	0.870510
	8.545182 	0.894810
	8.555417 	0.917570
	8.565677 	0.914270
	8.575961 	0.463510
	8.586270 	0.776240
	8.596603 	0.911290
	8.606962 	0.910590
	8.617346 	0.924630
	8.627755 	0.895270
	8.638189 	0.927180
	8.648647 	0.925540
	8.659133 	0.898670
	8.669642 	0.887410
	8.680179 	0.748620
	8.690740 	0.873030
	8.701326 	0.431420
	8.711939 	0.899200
	8.722578 	0.920500
	8.733243 	0.920000
	8.743934 	0.900980
	8.754650 	0.914170
	8.765393 	0.918420
	8.776163 	0.911490
	8.786188 	0.847590
	8.796234 	0.746230
	8.806305 	0.021840
