band,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,tau_up_band,tau_down_band,path_radiance_band_W_m2_sr_um,sky_radiance_band_W_m2_sr_um,path_scattering_radiance_band_W_m2_sr_um,solar_irradiance_band_W_m2_um,unit_status,integration_method,source_case_ids
NIR,Mid-Latitude Summer,Rural,default,50,3,3,50,45,0.4780240948,0.8884748596,,6.916942965,6.916942965,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs3_tar3_rng50_vis50_aerRural_humdefault;NIR_solar_obs3_tar3_rng50_vis50_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng50_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,2,45,0.9399646306,0.8781503952,,0.3520262005,0.3520262005,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng2_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,2,45,0.9399646306,0.8781503952,,0.3520262005,0.3520262005,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng2_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,2,45,0.9399646306,0.8781503952,,0.3520262005,0.3520262005,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng2_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,2,45,0.9399646306,0.8781503952,,0.3520262005,0.3520262005,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng2_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,2,45,0.9477973011,0.8884748596,,0.2869723538,0.2869723538,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng2_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,5,45,0.8821114043,0.8781503952,,0.9188275167,0.9188275167,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng5_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,5,45,0.8821114043,0.8781503952,,0.9188275167,0.9188275167,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng5_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng5_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,5,45,0.8821114043,0.8781503952,,0.9188275167,0.9188275167,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng5_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng5_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng5_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,5,45,0.8821114043,0.8781503952,,0.9188275167,0.9188275167,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng5_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng5_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng5_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,5,45,0.9005894994,0.8884748596,,0.6818933024,0.6818933024,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng5_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng5_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng5_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,10,45,0.8071567047,0.8781503952,,1.921153532,1.921153532,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng10_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng10_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng10_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,10,45,0.8071567047,0.8781503952,,1.921153532,1.921153532,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng10_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng10_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng10_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,10,45,0.8071567047,0.8781503952,,1.921153532,1.921153532,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng10_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng10_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng10_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,10,45,0.8071567047,0.8781503952,,1.921153532,1.921153532,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng10_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng10_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng10_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,10,45,0.8412814591,0.8884748596,,1.398698301,1.398698301,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng10_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng10_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng10_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,20,45,0.6912870533,0.8781503952,,3.759942613,3.759942613,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng20_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,20,45,0.6912870533,0.8781503952,,3.759942613,3.759942613,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng20_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,20,45,0.6912870533,0.8781503952,,3.759942613,3.759942613,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng20_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,20,45,0.6912870533,0.8781503952,,3.759942613,3.759942613,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng20_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,20,45,0.7509196765,0.8884748596,,2.75582075,2.75582075,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng20_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,35,45,0.5599550561,0.8781503952,,6.083392187,6.083392187,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng35_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,35,45,0.5599550561,0.8781503952,,6.083392187,6.083392187,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng35_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,35,45,0.5599550561,0.8781503952,,6.083392187,6.083392187,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng35_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,35,45,0.5599550561,0.8781503952,,6.083392187,6.083392187,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng35_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,35,45,0.6474890186,0.8884748596,,4.558285324,4.558285324,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng35_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,50,45,0.458273169,0.8781503952,,7.986148814,7.986148814,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng50_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng50_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng50_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,50,45,0.458273169,0.8781503952,,7.986148814,7.986148814,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng50_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng50_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng50_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,50,45,0.458273169,0.8781503952,,7.986148814,7.986148814,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng50_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng50_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng50_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,50,45,0.458273169,0.8781503952,,7.986148814,7.986148814,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng50_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng50_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng50_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,50,45,0.5649488389,0.8884748596,,6.121091261,6.121091261,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar3_rng50_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng50_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng50_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,1,45,0.9788553731,0.9356584764,,0.1459879448,0.1459879448,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng1_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,1,45,0.9788553731,0.9356584764,,0.1459879448,0.1459879448,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng1_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,1,45,0.9788553731,0.9356584764,,0.1459879448,0.1459879448,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng1_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,1,45,0.9788553731,0.9356584764,,0.1459879448,0.1459879448,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng1_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,1,45,0.9788553904,0.9356584764,,0.1459874725,0.1459874725,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng1_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,2,45,0.9683455728,0.9356584764,,0.2905959907,0.2905959907,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng2_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,2,45,0.9683455728,0.9356584764,,0.2905959907,0.2905959907,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng2_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,2,45,0.9683455728,0.9356584764,,0.2905959907,0.2905959907,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng2_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,2,45,0.9683455728,0.9356584764,,0.2905959907,0.2905959907,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng2_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,2,45,0.9683457735,0.9356584764,,0.2905925792,0.2905925792,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng2_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,5,45,0.9279222296,0.9356584764,,0.7128586545,0.7128586545,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng5_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,5,45,0.9279222296,0.9356584764,,0.7128586545,0.7128586545,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng5_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,5,45,0.9279222296,0.9356584764,,0.7128586545,0.7128586545,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng5_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,5,45,0.9279222296,0.9356584764,,0.7128586545,0.7128586545,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng5_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,5,45,0.9279247917,0.9356584764,,0.7128067769,0.7128067769,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng5_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,10,45,0.8803061145,0.9356584764,,1.387681045,1.387681045,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng10_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng10_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng10_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,10,45,0.8803061145,0.9356584764,,1.387681045,1.387681045,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng10_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng10_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng10_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,10,45,0.8803061145,0.9356584764,,1.387681045,1.387681045,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng10_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng10_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng10_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,10,45,0.8803061145,0.9356584764,,1.387681045,1.387681045,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng10_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng10_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng10_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,10,45,0.8803265924,0.9356584764,,1.387286668,1.387286668,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng10_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng10_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng10_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,20,45,0.8038343003,0.9356584764,,2.645007343,2.645007343,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng20_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng20_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng20_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,20,45,0.8038343003,0.9356584764,,2.645007343,2.645007343,967.2334292,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,NIR_transmittance_obs5_tar5_rng20_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng20_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng20_vis5_aerRural_humdefault_sza45
