case_id,source_file,raw_unit_radiance,raw_unit_irradiance,si_unit_radiance,si_unit_irradiance,conversion_method,wavenumber_cm1,wavelength_um,tau_los,path_thermal_native,path_thermal_W_m2_sr_um,thermal_scatter_native,thermal_scatter_W_m2_sr_um,surface_emission_native,surface_emission_W_m2_sr_um,solar_scatter_native,solar_scatter_W_m2_sr_um,single_scatter_native,single_scatter_W_m2_sr_um,ground_reflected_native,ground_reflected_W_m2_sr_um,direct_reflected_native,direct_reflected_W_m2_sr_um,total_radiance_native_diagnostic_only,path_radiance_excluding_surface_W_m2_sr_um
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2253.0,4.438526409232135,0.03217949,2.4341e-08,0.123555135069,0.0,0.0,0.0,0.0,1.0827e-12,5.4957949443e-06,1.0827e-12,5.4957949443e-06,0.0,0.0,0.0,0.0,2.4342e-08,0.1235606308639443
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2254.0,4.436557231588288,0.01096979,2.0738e-08,0.105359740808,0.0,0.0,0.0,0.0,3.8122e-13,1.9367943095199997e-06,3.8122e-13,1.9367943095199997e-06,0.0,0.0,0.0,0.0,2.0738e-08,0.10536167760230951
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2255.0,4.434589800443459,0.00809398,2.185e-08,0.11110779625,0.0,0.0,0.0,0.0,1.4738e-13,7.494309845000001e-07,1.4738e-13,7.494309845000001e-07,0.0,0.0,0.0,0.0,2.185e-08,0.11110854568098451
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2256.0,4.432624113475177,0.01701905,2.1792e-08,0.110911168512,0.0,0.0,0.0,0.0,5.7599e-13,2.9315218406399993e-06,5.7599e-13,2.9315218406399993e-06,0.0,0.0,0.0,0.0,2.1792e-08,0.11091410003384064
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2257.0,4.430660168365087,0.00154252,2.0765e-08,0.10577792748499999,0.0,0.0,0.0,0.0,8.1993e-14,4.1767635965699993e-07,8.1993e-14,4.1767635965699993e-07,0.0,0.0,0.0,0.0,2.0766e-08,0.10577834516135964
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2258.0,4.428697962798937,0.01379338,2.1673e-08,0.110501177572,0.0,0.0,0.0,0.0,4.8727e-13,2.48437728028e-06,4.8727e-13,2.48437728028e-06,0.0,0.0,0.0,0.0,2.1674e-08,0.11050366194928027
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2259.0,4.426737494466578,0.00545269,2.0015e-08,0.102138166215,0.0,0.0,0.0,0.0,2.4745e-13,1.2627573934500002e-06,2.4745e-13,1.2627573934500002e-06,0.0,0.0,0.0,0.0,2.0016e-08,0.10213942897239346
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2260.0,4.424778761061947,0.00064237,1.9588e-08,0.1000476688,0.0,0.0,0.0,0.0,4.7499e-14,2.4260589240000003e-07,4.7499e-14,2.4260589240000003e-07,0.0,0.0,0.0,0.0,1.9588e-08,0.1000479114058924
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2261.0,4.42282176028306,0.00252368,1.8763e-08,0.095918726323,0.0,0.0,0.0,0.0,1.386e-13,7.085399706e-07,1.386e-13,7.085399706e-07,0.0,0.0,0.0,0.0,1.8763e-08,0.0959194348629706
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2262.0,4.420866489832007,0.00651721,2.131e-08,0.10903568364,0.0,0.0,0.0,0.0,3.8279e-13,1.95860015676e-06,3.8279e-13,1.95860015676e-06,0.0,0.0,0.0,0.0,2.131e-08,0.10903764224015676
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2263.0,4.418912947414936,0.00016906,1.6902e-08,0.08655799843800002,0.0,0.0,0.0,0.0,3.5958e-14,1.8414699490200003e-07,3.5958e-14,1.8414699490200003e-07,0.0,0.0,0.0,0.0,1.6902e-08,0.08655818258499492
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2264.0,4.41696113074205,0.00395961,2.0874e-08,0.10699377830399996,0.0,0.0,0.0,0.0,2.9272e-13,1.5003937331199997e-06,2.9272e-13,1.5003937331199997e-06,0.0,0.0,0.0,0.0,2.0874e-08,0.10699527869773308
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2265.0,4.415011037527594,2.386e-05,1.6007e-08,0.08211951157499998,0.0,0.0,0.0,0.0,1.1797e-14,6.052126432499999e-08,1.1797e-14,6.052126432499999e-08,0.0,0.0,0.0,0.0,1.6007e-08,0.0821195720962643
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2266.0,4.41306266548985,0.00279517,2.0181e-08,0.10362451083600001,0.0,0.0,0.0,0.0,2.4209e-13,1.24307308004e-06,2.4209e-13,1.24307308004e-06,0.0,0.0,0.0,0.0,2.0182e-08,0.10362575390908005
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2267.0,4.411116012351125,0.00021576,1.6674e-08,0.08569250478599998,0.0,0.0,0.0,0.0,3.6502e-14,1.8759432707799996e-07,3.6502e-14,1.8759432707799996e-07,0.0,0.0,0.0,0.0,1.6674e-08,0.08569269238032705
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2268.0,4.409171075837743,0.00063707,1.8608e-08,0.09571627699199997,0.0,0.0,0.0,0.0,6.3256e-14,3.2537773094399995e-07,6.3256e-14,3.2537773094399995e-07,0.0,0.0,0.0,0.0,1.8608e-08,0.09571660236973091
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2269.0,4.407227853680035,0.00115469,1.7751e-08,0.09138855611100002,0.0,0.0,0.0,0.0,8.6661e-14,4.461621126210001e-07,8.6661e-14,4.461621126210001e-07,0.0,0.0,0.0,0.0,1.7751e-08,0.09138900227311264
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2270.0,4.405286343612334,0.00026265,1.6474e-08,0.08488887460000001,0.0,0.0,0.0,0.0,3.6982e-14,1.9056454780000002e-07,3.6982e-14,1.9056454780000002e-07,0.0,0.0,0.0,0.0,1.6474e-08,0.0848890651645478
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2271.0,4.4033465433729635,0.00093119,1.8607e-08,0.095964504687,0.0,0.0,0.0,0.0,1.2177e-13,6.2802159057e-07,1.2177e-13,6.2802159057e-07,0.0,0.0,0.0,0.0,1.8607e-08,0.09596513270859057
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2272.0,4.401408450704225,2.86e-06,1.5148e-08,0.07819373363200001,0.0,0.0,0.0,0.0,4.0326e-15,2.0816216678400002e-08,4.0326e-15,2.0816216678400002e-08,0.0,0.0,0.0,0.0,1.5148e-08,0.07819375444821669
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2273.0,4.399472063352397,0.00075729,1.831e-08,0.09459914599000002,0.0,0.0,0.0,0.0,1.1213e-13,5.793228967700001e-07,1.1213e-13,5.793228967700001e-07,0.0,0.0,0.0,0.0,1.831e-08,0.09459972531289679
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2274.0,4.397537379067722,8.155e-05,1.5726e-08,0.08132034117600001,0.0,0.0,0.0,0.0,2.0174e-14,1.04321287224e-07,2.0174e-14,1.04321287224e-07,0.0,0.0,0.0,0.0,1.5726e-08,0.08132044549728723
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2275.0,4.395604395604396,0.00040886,1.6581e-08,0.085817038125,0.0,0.0,0.0,0.0,5.7475e-14,2.9746904687499997e-07,5.7475e-14,2.9746904687499997e-07,0.0,0.0,0.0,0.0,1.6581e-08,0.08581733559404688
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2276.0,4.393673110720562,1.448e-05,1.6021e-08,0.082991599696,0.0,0.0,0.0,0.0,5.2331e-15,2.71083790256e-08,5.2331e-15,2.71083790256e-08,0.0,0.0,0.0,0.0,1.6021e-08,0.08299162680437903
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2277.0,4.391743522178305,1.097e-05,1.5116e-08,0.078372363564,0.0,0.0,0.0,0.0,9.2534e-15,4.79763713286e-08,9.2534e-15,4.79763713286e-08,0.0,0.0,0.0,0.0,1.5116e-08,0.07837241154037133
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2278.0,4.389815627743634,0.00033645,1.7015e-08,0.08829566726000002,0.0,0.0,0.0,0.0,8.1026e-14,4.20466925384e-07,8.1026e-14,4.20466925384e-07,0.0,0.0,0.0,0.0,1.7015e-08,0.0882960877269254
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2279.0,4.3878894251864855,0.00012142,1.5384e-08,0.07990204994399999,0.0,0.0,0.0,0.0,2.2051e-14,1.14529387891e-07,2.2051e-14,1.14529387891e-07,0.0,0.0,0.0,0.0,1.5384e-08,0.07990216447338788
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2280.0,4.385964912280702,0.0002198,1.5695e-08,0.08158888799999998,0.0,0.0,0.0,0.0,4.1421e-14,2.1532292639999995e-07,4.1421e-14,2.1532292639999995e-07,0.0,0.0,0.0,0.0,1.5695e-08,0.08158910332292639
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2281.0,4.384042086804033,0.00097736,1.7015e-08,0.088528381415,0.0,0.0,0.0,0.0,1.4561e-13,7.576031512100001e-07,1.4561e-13,7.576031512100001e-07,0.0,0.0,0.0,0.0,1.7015e-08,0.08852913901815121
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2282.0,4.382120946538125,0.00037917,1.5931e-08,0.08296106484399998,0.0,0.0,0.0,0.0,6.2122e-14,3.235018059279999e-07,6.2122e-14,3.235018059279999e-07,0.0,0.0,0.0,0.0,1.5931e-08,0.08296138834580591
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2283.0,4.380201489268506,0.0081659,1.9184e-08,0.099988715376,0.0,0.0,0.0,0.0,5.348e-13,2.7874251972e-06,5.348e-13,2.7874251972e-06,0.0,0.0,0.0,0.0,1.9185e-08,0.0999915028011972
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2284.0,4.378283712784588,0.00324539,1.7557e-08,0.09158882939200001,0.0,0.0,0.0,0.0,2.4585e-13,1.2825148776e-06,2.4585e-13,1.2825148776e-06,0.0,0.0,0.0,0.0,1.7557e-08,0.09159011190687762
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2285.0,4.3763676148796495,0.00068176,1.6404e-08,0.08564897490000001,0.0,0.0,0.0,0.0,1.1943e-13,6.235709017500002e-07,1.1943e-13,6.235709017500002e-07,0.0,0.0,0.0,0.0,1.6404e-08,0.08564959847090176
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2286.0,4.374453193350831,5.88e-05,1.4815e-08,0.07742016773999999,0.0,0.0,0.0,0.0,2.0545e-14,1.0736397881999999e-07,2.0545e-14,1.0736397881999999e-07,0.0,0.0,0.0,0.0,1.4815e-08,0.07742027510397881
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2287.0,4.3725404459991255,5.85e-06,1.4109e-08,0.073795276221,0.0,0.0,0.0,0.0,7.716e-15,4.0357527204e-08,7.716e-15,4.0357527204e-08,0.0,0.0,0.0,0.0,1.4109e-08,0.07379531657852721
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2288.0,4.370629370629371,6e-08,1.4184e-08,0.07425244569599998,0.0,0.0,0.0,0.0,1.5199e-15,7.956591385599998e-09,1.5199e-15,7.956591385599998e-09,0.0,0.0,0.0,0.0,1.4184e-08,0.07425245365259137
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2289.0,4.36871996505024,5e-08,1.336e-08,0.07000000056000001,0.0,0.0,0.0,0.0,9.4193e-16,4.93526201553e-09,9.4193e-16,4.93526201553e-09,0.0,0.0,0.0,0.0,1.336e-08,0.07000000549526203
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2290.0,4.366812227074236,7.7e-07,1.381e-08,0.07242102099999999,0.0,0.0,0.0,0.0,4.153e-15,2.1778747299999997e-08,4.153e-15,2.1778747299999997e-08,0.0,0.0,0.0,0.0,1.381e-08,0.0724210427787473
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2291.0,4.364906154517678,9.3e-07,1.402e-08,0.07358650761999999,0.0,0.0,0.0,0.0,9.3341e-15,4.899171332209999e-08,9.3341e-15,4.899171332209999e-08,0.0,0.0,0.0,0.0,1.402e-08,0.07358655661171332
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2292.0,4.363001745200698,7e-08,1.3234e-08,0.069521695776,0.0,0.0,0.0,0.0,1.5416e-15,8.0984317824e-09,1.5416e-15,8.0984317824e-09,0.0,0.0,0.0,0.0,1.3234e-08,0.06952170387443178
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2293.0,4.361098996947231,0.0,1.3092e-08,0.06883575910800001,0.0,0.0,0.0,0.0,5.7096e-16,3.00202146504e-09,5.7096e-16,3.00202146504e-09,0.0,0.0,0.0,0.0,1.3092e-08,0.06883576211002147
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2294.0,4.3591979075850045,1e-08,1.2963e-08,0.068216957868,0.0,0.0,0.0,0.0,1.21e-15,6.367547559999999e-09,1.21e-15,6.367547559999999e-09,0.0,0.0,0.0,0.0,1.2963e-08,0.06821696423554756
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2295.0,4.357298474945534,0.0,1.2658e-08,0.06667000245,0.0,0.0,0.0,0.0,3.1848e-18,1.6774421220000003e-11,3.1848e-18,1.6774421220000003e-11,0.0,0.0,0.0,0.0,1.2658e-08,0.06667000246677442
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2296.0,4.355400696864112,0.0,1.2446e-08,0.06561053273599998,0.0,0.0,0.0,0.0,5.5629e-17,2.9325472646399993e-10,5.5629e-17,2.9325472646399993e-10,0.0,0.0,0.0,0.0,1.2446e-08,0.06561053302925471
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2297.0,4.3535045711797995,0.0,1.2892e-08,0.06802088642800001,0.0,0.0,0.0,0.0,9.6205e-16,5.07597686845e-09,9.6205e-16,5.07597686845e-09,0.0,0.0,0.0,0.0,1.2892e-08,0.06802089150397689
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2298.0,4.351610095735422,0.0,1.2478e-08,0.06589387231199999,0.0,0.0,0.0,0.0,2.1119e-16,1.1152529967599999e-09,2.1119e-16,1.1152529967599999e-09,0.0,0.0,0.0,0.0,1.2478e-08,0.06589387342725299
mwir_std_solar_scatter,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_solar_scatter\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2299.0,4.349717268377556,1e-08,1.2865e-08,0.06799668386499998,0.0,0.0,0.0,0.0,2.2388e-15,1.1832955758799996e-08,2.2388e-15,1.1832955758799996e-08,0.0,0.0,0.0,0.0,1.2865e-08,0.06799669569795573
