case_id,source_file,raw_unit_radiance,raw_unit_irradiance,si_unit_radiance,si_unit_irradiance,conversion_method,wavenumber_cm1,wavelength_um,tau_los,path_thermal_native,path_thermal_W_m2_sr_um,thermal_scatter_native,thermal_scatter_W_m2_sr_um,surface_emission_native,surface_emission_W_m2_sr_um,solar_scatter_native,single_scatter_native,ground_reflected_native,ground_reflected_W_m2_sr_um,direct_reflected_native,total_radiance_native_diagnostic_only,path_radiance_excluding_surface_W_m2_sr_um
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2328.0,4.29553264604811,0.0,9.9807e-09,0.0540912420288,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.9807e-09,0.0540912420288
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2329.0,4.293688278231,0.0,9.9137e-09,0.053774298001700006,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.9137e-09,0.053774298001700006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2330.0,4.291845493562231,0.0,9.835e-09,0.05339323150000001,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.835e-09,0.05339323150000001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2331.0,4.29000429000429,0.0,9.823e-09,0.053373869703,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.823e-09,0.053373869703
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2332.0,4.288164665523156,0.0,9.7677e-09,0.05311894056480001,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.7677e-09,0.05311894056480001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2333.0,4.286326618088299,0.0,9.7151e-09,0.052878210923899986,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.7151e-09,0.052878210923899986
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2334.0,4.284490145672665,0.0,9.6469e-09,0.0525520279764,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.6469e-09,0.0525520279764
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2335.0,4.282655246252677,0.0,9.6163e-09,0.05243023126749999,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.6163e-09,0.05243023126749999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2336.0,4.280821917808219,0.0,9.5543e-09,0.05213682145279999,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.5543e-09,0.05213682145279999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2337.0,4.278990158322636,0.0,9.5082e-09,0.0519296903658,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.5082e-09,0.0519296903658
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2338.0,4.277159965782721,0.0,9.4791e-09,0.05181507350039999,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.4791e-09,0.05181507350039999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2339.0,4.275331338178709,0.0,9.4327e-09,0.0516055565167,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.4327e-09,0.0516055565167
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2340.0,4.273504273504273,0.0,9.3715e-09,0.05131458540000001,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.3715e-09,0.05131458540000001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2341.0,4.271678769756514,0.0,9.3263e-09,0.051110744690300004,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.3263e-09,0.051110744690300004
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2342.0,4.269854824935952,0.0,9.2814e-09,0.050908144869600006,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.2814e-09,0.050908144869600006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2343.0,4.2680324370465215,0.0,9.2454e-09,0.0507540008646,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.2454e-09,0.0507540008646
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2344.0,4.266211604095563,0.0,9.2212e-09,0.0506643711232,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.2212e-09,0.0506643711232
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2345.0,4.264392324093817,0.0,9.1478e-09,0.050303980894999996,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.1478e-09,0.050303980894999996
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2346.0,4.262574595055414,0.0,9.1128e-09,0.05015426316479999,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.1128e-09,0.05015426316479999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2347.0,4.26075841499787,0.0,9.0598e-09,0.04990508385819999,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.0598e-09,0.04990508385819999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2348.0,4.258943781942079,0.0,9.1199e-09,0.05027895716959999,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.1199e-09,0.05027895716959999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2349.0,4.257130693912303,0.0,9.1069e-09,0.050250061926900014,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.1069e-09,0.050250061926900014
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2350.0,4.25531914893617,0.0,8.9929e-09,0.049663290250000006,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.9929e-09,0.049663290250000006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2351.0,4.253509145044662,0.0,8.9538e-09,0.049489452313799996,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.9538e-09,0.049489452313799996
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2352.0,4.2517006802721085,0.0,8.8434e-09,0.0489208398336,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.8434e-09,0.0489208398336
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2353.0,4.249893752656184,0.0,8.8007e-09,0.04872603482629999,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.8007e-09,0.04872603482629999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2354.0,4.248088360237893,0.0,8.7779e-09,0.048641117716400006,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.7779e-09,0.048641117716400006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2355.0,4.246284501061571,0.0,8.716e-09,0.0483391539,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.716e-09,0.0483391539
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2356.0,4.244482173174872,0.0,8.6739e-09,0.048146528990400006,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.6739e-09,0.048146528990400006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2357.0,4.2426813746287655,0.0,8.632e-09,0.047954635768000006,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.632e-09,0.047954635768000006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2358.0,4.2408821034775235,0.0,8.5904e-09,0.04776403282559999,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.5904e-09,0.04776403282559999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2359.0,4.23908435777872,0.0,8.5489e-09,0.047573611180900005,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.5489e-09,0.047573611180900005
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2360.0,4.237288135593221,0.0,8.5076e-09,0.047383928959999995,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.5076e-09,0.047383928959999995
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2361.0,4.235493434985176,0.0,8.4665e-09,0.047194988746499994,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.4665e-09,0.047194988746499994
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2362.0,4.233700254022016,0.0,8.4256e-09,0.04700679312639999,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.4256e-09,0.04700679312639999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2363.0,4.231908590774439,0.0,8.3849e-09,0.0468193446881,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.3849e-09,0.0468193446881
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2364.0,4.230118443316413,0.0,8.3444e-09,0.0466326460224,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.3444e-09,0.0466326460224
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2365.0,4.2283298097251585,0.0,8.3217e-09,0.046545140482500004,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.3217e-09,0.046545140482500004
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2366.0,4.22654268808115,0.0,8.264e-09,0.046261508384,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.264e-09,0.046261508384
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2367.0,4.224757076468103,0.0,8.2499e-09,0.046221623981099996,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.2499e-09,0.046221623981099996
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2368.0,4.222972972972973,0.0,8.1843e-09,0.045892840243200006,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1843e-09,0.045892840243200006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2369.0,4.221190375685944,0.0,8.1588e-09,0.045788499166799994,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1588e-09,0.045788499166799994
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2370.0,4.219409282700422,0.0,8.1488e-09,0.04577099472,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1488e-09,0.04577099472
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2371.0,4.217629692113032,0.0,8.1514e-09,0.045824244447400006,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1514e-09,0.045824244447400006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2372.0,4.2158516020236085,0.0,8.0958e-09,0.045550079587200004,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0958e-09,0.045550079587200004
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2373.0,4.214075010535187,0.0,8.1085e-09,0.0456600094965,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1085e-09,0.0456600094965
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2374.0,4.212299915754001,0.0,8.1024e-09,0.04566412170240001,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1024e-09,0.04566412170240001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2375.0,4.2105263157894735,0.0,8.0705e-09,0.0455226640625,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0705e-09,0.0455226640625
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2376.0,4.2087542087542085,0.0,8.0636e-09,0.04552205391360001,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0636e-09,0.04552205391360001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2377.0,4.206983592763988,0.0,8.0855e-09,0.0456841180295,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0855e-09,0.0456841180295
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2378.0,4.205214465937763,0.0,8.1354e-09,0.04600474329359999,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.1354e-09,0.04600474329359999
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2379.0,4.203446826397646,0.0,8.2221e-09,0.04653413426610001,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.2221e-09,0.04653413426610001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2380.0,4.201680672268908,0.0,8.3739e-09,0.047433119159999995,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.3739e-09,0.047433119159999995
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2381.0,4.199916001679966,0.0,8.6081e-09,0.04880070480410001,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.6081e-09,0.04880070480410001
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2382.0,4.198152812762385,1.1e-07,8.8872e-09,0.050425297372799986,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.8872e-09,0.050425297372799986
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2383.0,4.1963911036508605,1.232e-05,9.2818e-09,0.052708455560200006,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.2818e-09,0.052708455560200006
mwir_std_thermal,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\audit_mwir_standard_20260906\mwir_std_thermal\MODOUT2.txt,W/(cm^2 sr cm^-1),W/(cm^2 cm^-1),W/(m^2 sr um),W/(m^2 um),value_si=value_native*1e8/(wavelength_um^2),2384.0,4.194630872483222,0.00022,1.019e-08,0.05791441664,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.019e-08,0.05791441664
