band,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,tau_up_band,tau_down_band,path_radiance_band,sky_radiance_band,path_scattering_radiance_band,solar_irradiance_band,unit_radiance,unit_irradiance,source_case_ids
NIR,Mid-Latitude Summer,Rural,default,2,5,5,1,45,0.9788553731,0.9356584764,,1.03213609e-09,1.03213609e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng1_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,10,1,45,0.9961376869,0.9826081721,,3.375203972e-10,3.375203972e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng1_vis2_aerRural_humdefault;NIR_solar_obs10_tar10_rng1_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng1_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,15,15,1,45,0.9987298001,0.9911878915,,1.589862378e-10,1.589862378e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng1_vis2_aerRural_humdefault;NIR_solar_obs15_tar15_rng1_vis2_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng1_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,20,1,45,0.9991499122,0.995327902,,9.996926926e-11,9.996926926e-11,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng1_vis2_aerRural_humdefault;NIR_solar_obs20_tar20_rng1_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng1_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,3,3,1,45,0.9469485484,0.8781503952,,2.577160598e-09,2.577160598e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng1_vis5_aerRural_humdefault;NIR_solar_obs3_tar3_rng1_vis5_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng1_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,1,45,0.9788553731,0.9356584764,,1.03213609e-09,1.03213609e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng1_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,10,1,45,0.9961376869,0.9826081721,,3.375203972e-10,3.375203972e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng1_vis5_aerRural_humdefault;NIR_solar_obs10_tar10_rng1_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng1_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,15,15,1,45,0.9987298001,0.9911878915,,1.589862378e-10,1.589862378e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng1_vis5_aerRural_humdefault;NIR_solar_obs15_tar15_rng1_vis5_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng1_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,20,1,45,0.9991499122,0.995327902,,9.996926926e-11,9.996926926e-11,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng1_vis5_aerRural_humdefault;NIR_solar_obs20_tar20_rng1_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng1_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,3,3,1,45,0.9469485484,0.8781503952,,2.577160598e-09,2.577160598e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng1_vis10_aerRural_humdefault;NIR_solar_obs3_tar3_rng1_vis10_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng1_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,1,45,0.9788553731,0.9356584764,,1.03213609e-09,1.03213609e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng1_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,10,10,1,45,0.9961376869,0.9826081721,,3.375203972e-10,3.375203972e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng1_vis10_aerRural_humdefault;NIR_solar_obs10_tar10_rng1_vis10_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng1_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,15,15,1,45,0.9987298001,0.9911878915,,1.589862378e-10,1.589862378e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng1_vis10_aerRural_humdefault;NIR_solar_obs15_tar15_rng1_vis10_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng1_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,20,1,45,0.9991499122,0.995327902,,9.996926926e-11,9.996926926e-11,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng1_vis10_aerRural_humdefault;NIR_solar_obs20_tar20_rng1_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng1_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,3,3,1,45,0.9469485484,0.8781503952,,2.577160598e-09,2.577160598e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng1_vis23_aerRural_humdefault;NIR_solar_obs3_tar3_rng1_vis23_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng1_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,1,45,0.9788553731,0.9356584764,,1.03213609e-09,1.03213609e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng1_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,10,10,1,45,0.9961376869,0.9826081721,,3.375203972e-10,3.375203972e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng1_vis23_aerRural_humdefault;NIR_solar_obs10_tar10_rng1_vis23_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng1_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,15,15,1,45,0.9987298001,0.9911878915,,1.589862378e-10,1.589862378e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng1_vis23_aerRural_humdefault;NIR_solar_obs15_tar15_rng1_vis23_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng1_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,20,20,1,45,0.9991499122,0.995327902,,9.996926926e-11,9.996926926e-11,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng1_vis23_aerRural_humdefault;NIR_solar_obs20_tar20_rng1_vis23_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng1_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,3,3,1,45,0.9561979619,0.8884748596,,1.391755523e-09,1.391755523e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng1_vis50_aerRural_humdefault;NIR_solar_obs3_tar3_rng1_vis50_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng1_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,1,45,0.9788553904,0.9356584764,,1.032132614e-09,1.032132614e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng1_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng1_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng1_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,10,10,1,45,0.9961376869,0.9826081721,,3.375203972e-10,3.375203972e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng1_vis50_aerRural_humdefault;NIR_solar_obs10_tar10_rng1_vis50_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng1_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,15,15,1,45,0.9987298001,0.9911878915,,1.589862378e-10,1.589862378e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng1_vis50_aerRural_humdefault;NIR_solar_obs15_tar15_rng1_vis50_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng1_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,20,20,1,45,0.9991499122,0.995327902,,9.996926926e-11,9.996926926e-11,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng1_vis50_aerRural_humdefault;NIR_solar_obs20_tar20_rng1_vis50_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng1_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,3,3,2,45,0.9213245563,0.8781503952,,5.095587792e-09,5.095587792e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng2_vis2_aerRural_humdefault;NIR_solar_obs3_tar3_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,2,45,0.9683455728,0.9356584764,,2.054820714e-09,2.054820714e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng2_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,10,2,45,0.9932903544,0.9826081721,,6.762941493e-10,6.762941493e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng2_vis2_aerRural_humdefault;NIR_solar_obs10_tar10_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,15,15,2,45,0.9978857923,0.9911878915,,3.176741401e-10,3.176741401e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng2_vis2_aerRural_humdefault;NIR_solar_obs15_tar15_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,20,2,45,0.9985645819,0.995327902,,1.995705698e-10,1.995705698e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng2_vis2_aerRural_humdefault;NIR_solar_obs20_tar20_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,2,45,0.9399646306,0.8781503952,,2.466718723e-09,2.466718723e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng2_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,3,3,2,45,0.9213245563,0.8781503952,,5.095587792e-09,5.095587792e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng2_vis5_aerRural_humdefault;NIR_solar_obs3_tar3_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,2,45,0.9683455728,0.9356584764,,2.054820714e-09,2.054820714e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng2_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,10,2,45,0.9932903544,0.9826081721,,6.762941493e-10,6.762941493e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng2_vis5_aerRural_humdefault;NIR_solar_obs10_tar10_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,15,15,2,45,0.9978857923,0.9911878915,,3.176741401e-10,3.176741401e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng2_vis5_aerRural_humdefault;NIR_solar_obs15_tar15_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,20,2,45,0.9985645819,0.995327902,,1.995705698e-10,1.995705698e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng2_vis5_aerRural_humdefault;NIR_solar_obs20_tar20_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,2,45,0.9399646306,0.8781503952,,2.466718723e-09,2.466718723e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng2_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,3,3,2,45,0.9213245563,0.8781503952,,5.095587792e-09,5.095587792e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng2_vis10_aerRural_humdefault;NIR_solar_obs3_tar3_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,2,45,0.9683455728,0.9356584764,,2.054820714e-09,2.054820714e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng2_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,10,10,2,45,0.9932903544,0.9826081721,,6.762941493e-10,6.762941493e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng2_vis10_aerRural_humdefault;NIR_solar_obs10_tar10_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,15,15,2,45,0.9978857923,0.9911878915,,3.176741401e-10,3.176741401e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng2_vis10_aerRural_humdefault;NIR_solar_obs15_tar15_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,20,2,45,0.9985645819,0.995327902,,1.995705698e-10,1.995705698e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng2_vis10_aerRural_humdefault;NIR_solar_obs20_tar20_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,2,45,0.9399646306,0.8781503952,,2.466718723e-09,2.466718723e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng2_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,3,3,2,45,0.9213245563,0.8781503952,,5.095587792e-09,5.095587792e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng2_vis23_aerRural_humdefault;NIR_solar_obs3_tar3_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,2,45,0.9683455728,0.9356584764,,2.054820714e-09,2.054820714e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng2_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,10,10,2,45,0.9932903544,0.9826081721,,6.762941493e-10,6.762941493e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng2_vis23_aerRural_humdefault;NIR_solar_obs10_tar10_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,15,15,2,45,0.9978857923,0.9911878915,,3.176741401e-10,3.176741401e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng2_vis23_aerRural_humdefault;NIR_solar_obs15_tar15_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,20,20,2,45,0.9985645819,0.995327902,,1.995705698e-10,1.995705698e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng2_vis23_aerRural_humdefault;NIR_solar_obs20_tar20_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,2,45,0.9399646306,0.8781503952,,2.466718723e-09,2.466718723e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng2_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,3,3,2,45,0.9394153177,0.8884748596,,2.765761923e-09,2.765761923e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng2_vis50_aerRural_humdefault;NIR_solar_obs3_tar3_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,2,45,0.9683457735,0.9356584764,,2.054795739e-09,2.054795739e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng2_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,10,10,2,45,0.9932903544,0.9826081721,,6.762941493e-10,6.762941493e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng2_vis50_aerRural_humdefault;NIR_solar_obs10_tar10_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,15,15,2,45,0.9978857923,0.9911878915,,3.176741401e-10,3.176741401e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng2_vis50_aerRural_humdefault;NIR_solar_obs15_tar15_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,20,20,2,45,0.9985645819,0.995327902,,1.995705698e-10,1.995705698e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng2_vis50_aerRural_humdefault;NIR_solar_obs20_tar20_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,2,45,0.9477973011,0.8884748596,,1.991522062e-09,1.991522062e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng2_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng2_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng2_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,3,3,5,45,0.827394834,0.8781503952,,1.212271928e-08,1.212271928e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng5_vis2_aerRural_humdefault;NIR_solar_obs3_tar3_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,5,45,0.9279222296,0.9356584764,,5.040573144e-09,5.040573144e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng5_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,10,5,45,0.9860404126,0.9826081721,,1.678688042e-09,1.678688042e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng5_vis2_aerRural_humdefault;NIR_solar_obs10_tar10_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,15,15,5,45,0.9956693379,0.9911878915,,7.935441907e-10,7.935441907e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng5_vis2_aerRural_humdefault;NIR_solar_obs15_tar15_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,20,5,45,0.996906756,0.995327902,,4.994069037e-10,4.994069037e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng5_vis2_aerRural_humdefault;NIR_solar_obs20_tar20_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,5,45,0.8821114043,0.8781503952,,6.520815678e-09,6.520815678e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng5_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,5,5,45,0.9609503908,0.9356584764,,3.215508015e-09,3.215508015e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar5_rng5_vis2_aerRural_humdefault;NIR_solar_obs10_tar5_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar5_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,15,10,5,45,0.9925520941,0.9826081721,,1.521054274e-09,1.521054274e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar10_rng5_vis2_aerRural_humdefault;NIR_solar_obs15_tar10_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs15_tar10_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,15,5,45,0.9964313171,0.9911878915,,7.492110886e-10,7.492110886e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng5_vis2_aerRural_humdefault;NIR_solar_obs20_tar15_rng5_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng5_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,3,3,5,45,0.827394834,0.8781503952,,1.212271928e-08,1.212271928e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng5_vis5_aerRural_humdefault;NIR_solar_obs3_tar3_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng5_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,5,45,0.9279222296,0.9356584764,,5.040573144e-09,5.040573144e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng5_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng5_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,10,5,45,0.9860404126,0.9826081721,,1.678688042e-09,1.678688042e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng5_vis5_aerRural_humdefault;NIR_solar_obs10_tar10_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng5_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,15,15,5,45,0.9956693379,0.9911878915,,7.935441907e-10,7.935441907e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng5_vis5_aerRural_humdefault;NIR_solar_obs15_tar15_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng5_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,20,5,45,0.996906756,0.995327902,,4.994069037e-10,4.994069037e-10,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng5_vis5_aerRural_humdefault;NIR_solar_obs20_tar20_rng5_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng5_vis5_aerRural_humdefault_sza45
