T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  60.00000 186.06754   1.42707   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    1995.0    3335.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 2264.00  0.0007 7.81E-10 1.07E-06                                                              7.218E+00
 2265.00  0.0000 7.02E-13 1.06E-06                                                              1.423E+01
 2266.00  0.0004 4.61E-10 1.06E-06                                                              7.742E+00
 2267.00  0.0000 1.47E-11 1.05E-06                                                              1.118E+01
 2268.00  0.0000 2.30E-11 1.06E-06                                                              1.074E+01
 2269.00  0.0002 2.20E-10 1.06E-06                                                              8.481E+00
 2270.00  0.0000 1.97E-11 1.07E-06                                                              1.091E+01
 2271.00  0.0001 8.42E-11 1.08E-06                                                              9.461E+00
 2272.00  0.0000 2.80E-14 1.09E-06                                                              1.748E+01
 2273.00  0.0001 6.42E-11 1.10E-06                                                              9.745E+00
 2274.00  0.0000 3.61E-12 1.10E-06                                                              1.263E+01
 2275.00  0.0000 4.38E-11 1.10E-06                                                              1.013E+01
 2276.00  0.0000 3.75E-14 1.10E-06                                                              1.720E+01
 2277.00  0.0000 2.14E-13 1.10E-06                                                              1.546E+01
 2278.00  0.0000 2.90E-11 1.10E-06                                                              1.054E+01
 2279.00  0.0000 6.28E-12 1.11E-06                                                              1.208E+01
 2280.00  0.0000 1.79E-11 1.11E-06                                                              1.103E+01
 2281.00  0.0002 1.77E-10 1.11E-06                                                              8.744E+00
 2282.00  0.0000 3.95E-11 1.10E-06                                                              1.024E+01
 2283.00  0.0027 2.95E-09 1.11E-06                                                              5.929E+00
 2284.00  0.0007 7.72E-10 1.10E-06                                                              7.265E+00
 2285.00  0.0001 1.25E-10 1.10E-06                                                              9.090E+00
 2286.00  0.0000 3.14E-12 1.10E-06                                                              1.277E+01
 2287.00  0.0000 2.41E-13 1.11E-06                                                              1.534E+01
 2288.00  0.0000 8.20E-17 1.10E-06                                                              2.332E+01
 2289.00  0.0000 4.11E-16 1.11E-06                                                              2.172E+01
 2290.00  0.0000 1.32E-14 1.10E-06                                                              1.824E+01
 2291.00  0.0000 1.78E-14 1.10E-06                                                              1.794E+01
 2292.00  0.0000 1.50E-15 1.11E-06                                                              2.042E+01
 2293.00  0.0000 1.01E-17 1.11E-06                                                              2.541E+01
 2294.00  0.0000 1.69E-16 1.10E-06                                                              2.260E+01
 2295.00  0.0000 1.38E-25 1.10E-06                                                              4.352E+01
 2296.00  0.0000 7.21E-21 1.10E-06                                                              3.266E+01
 2297.00  0.0000 1.10E-17 1.10E-06                                                              2.533E+01
 2298.00  0.0000 1.44E-19 1.10E-06                                                              2.967E+01
 2299.00  0.0000 1.79E-16 1.11E-06                                                              2.255E+01
 2300.00  0.0000 2.87E-20 1.12E-06                                                              3.130E+01
 2301.00  0.0000 2.34E-21 1.13E-06                                                              3.381E+01
 2302.00  0.0000 3.27E-20 1.14E-06                                                              3.119E+01
 2303.00  0.0000 9.89E-21 1.15E-06                                                              3.238E+01
 2304.00  0.0000 4.30E-19 1.14E-06                                                              2.861E+01
 2305.00  0.0000 3.89E-25 1.15E-06                                                              4.253E+01
 2306.00  0.0000 3.41E-23 1.15E-06                                                              3.806E+01
 2307.00  0.0000 3.45E-34 1.14E-06                                                              6.337E+01
 2308.00  0.0000 1.01E-27 1.14E-06                                                              4.848E+01
 2309.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2310.00  0.0000 6.16E-33 1.15E-06                                                              6.049E+01
 2311.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2312.00  0.0000 2.71E-37 1.15E-06                                                              7.052E+01
 2313.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2314.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2315.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2316.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2317.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2318.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2319.00  0.0000 0.00E+00 1.16E-06                                                              9.999E+01
 2320.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2321.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2322.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2323.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2324.00  0.0000 0.00E+00 1.15E-06                                                              9.999E+01
 2325.00  0.0000 0.00E+00 1.14E-06                                                              9.999E+01
 2326.00  0.0000 0.00E+00 1.13E-06                                                              9.999E+01
